"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"3_1317095",0.312388765539532,2.84651992723792,2.10847566222298,-10.2914495233139,34.3330911560663,0.620707447847826,NA
"3_1317096",-1.44950786076091,2.00361912565011,1.58355259644074,-Inf,Inf,0.571904287262469,NA
"3_1320180",1.43947183798569,5.0668623589333,3.79106433181417,-5.23208033450833,39.4504634894595,0.715925064618526,NA
"3_1320701",0.300486183388275,4.17494140035609,3.51412327292353,-63.0801143550389,94.1147183202245,0.816942654389595,NA
"3_1320708",-1.16506938517919e-26,1.16506938517919e-26,1.16506938517919e-26,-Inf,Inf,1.89274740184835e-26,NA
"3_1321336",-0.00444463382181857,0.0327569808202295,0.0270538229434992,NA,Inf,0.0358611801380174,NA
"3_1321497",-0.124358494814869,3.36675613864881,2.62772019179466,-17.7527485791825,45.2790506680249,0.72140824611148,NA
"3_1322479",5.76060733158822,8.79140796131301,7.02138863153708,13.6321964679764,43.5107581285984,0.770484424543243,NA
"3_1323011",0.194513661638718,0.708998811398229,0.62587670770484,-Inf,Inf,0.871531057626508,NA
"3_1323422",0.195154315790909,0.651142142282055,0.496949190676413,-Inf,Inf,0.913439940957597,NA
"3_1324174",-0.657522032460927,2.87711345484536,2.32641831753889,-31.8085629533394,46.6394670439725,0.400319842443835,NA
"3_1324182",-0.267898054010942,1.70593784598062,1.331075750821,-Inf,Inf,0.537442719473752,NA
"3_1324591",0.58905413813266,2.26033241852014,1.76769485329898,-20.5700208435898,63.0495456592594,0.745553117759404,NA
"3_1324667",1.26771356458877,2.9490522429999,2.37182647954143,7.69107357702164,25.3614472020074,0.609862124369166,NA
"3_1324668",-3.10447759331314,6.35407208219939,4.98330019335346,-65.462194694245,74.6241249795588,0.842924572583014,NA
"3_1324670",0.416469103668603,1.12867069436647,0.915723690076583,5.90282011452181,26.0718602472269,0.358925004437003,NA
"3_1324845",-0.680756684191466,1.63654312899824,1.4505962565718,-Inf,Inf,0.824882373359922,NA
"3_1325330",0.0866811523276818,0.605713316816508,0.483119567877119,-Inf,Inf,0.763028450084158,NA
"3_1328340",-0.692624178441689,4.80499431658169,3.6541734694035,-33.3351469058033,50.2909942465839,0.692921477298955,NA
"3_1328471",0.849199510735293,2.98205101389619,2.24821567723409,1.81250567251791,21.798450908215,0.628120477281672,NA
"3_1328495",1.42656057114729,3.18255799454595,2.24434974293973,-Inf,Inf,0.52992353852137,NA
"3_1328907",5.1363446756286,7.14461276558358,5.91472474129983,20.5065126474119,40.0275549136152,0.903976777851494,NA
"3_1331068",0.874741372654693,1.89997447449645,1.57432845045853,-Inf,Inf,0.49583125153149,NA
"3_1331407",1.68872281734473,2.87870246541796,2.23525849758292,25.0124809166389,34.450343634169,0.639876728023589,NA
"3_1332103",-1.75171729402837,2.78116988106766,2.28404993054528,-126.518664945605,133.515500617289,1.15944670330152,NA
"3_1332664",4.07980044137062,5.44919655366841,4.65036677071535,-Inf,Inf,1.44249563926079,NA
"3_1333224",-0.0912737052818389,1.82124260857138,1.70672171316023,-Inf,Inf,1.1374215837014,NA
"3_1333225",-0.576101339195304,1.68166182778305,1.38180066959765,-Inf,Inf,0.944360939208027,NA
"3_1333307",-1.64809281693119,15.6521637422599,11.9981028116763,-10.2691052687291,22.2670352522102,0.61101742642185,NA
"3_1333994",0.600095198084315,5.94512314815798,4.47808930071838,-45.5596643878155,74.593214013365,0.806373609851323,NA
"3_1334068",-0.152668820638161,0.548316987512741,0.442626615478621,-Inf,Inf,1.00266357731659,NA
"3_1334074",-4.9973828225278e-06,4.9973828225278e-06,4.9973828225278e-06,-Inf,Inf,3.97893929351429e-06,NA
"3_1336459",0.5068984503202,6.15833805343099,3.74400830139116,-Inf,Inf,0.891870651898907,NA
